Date,Close
2015-12-01,29.530000686645508
2015-12-02,28.780000686645508
2015-12-03,28.68000030517578
2015-12-04,29.399999618530273
2015-12-07,29.389999389648438
2015-12-08,28.18000030517578
2015-12-09,27.290000915527344
2015-12-10,27.190000534057617
2015-12-11,26.25
2015-12-14,25.350000381469727
2015-12-15,25.479999542236328
2015-12-16,26.110000610351562
2015-12-17,25.3799991607666
2015-12-18,24.979999542236328
2015-12-21,25.1299991607666
2015-12-22,25.530000686645508
2015-12-23,25.729999542236328
2015-12-24,25.549999237060547
2015-12-28,25.350000381469727
2015-12-29,25.3799991607666
2015-12-30,25.059999465942383
2015-12-31,25.219999313354492
2016-01-04,25.15999984741211
2016-01-05,25.270000457763672
2016-01-06,25.100000381469727
2016-01-07,24.31999969482422
2016-01-08,25.0
2016-01-11,24.850000381469727
2016-01-12,25.25
2016-01-13,24.6200008392334
2016-01-14,25.420000076293945
2016-01-15,25.06999969482422
2016-01-19,25.219999313354492
2016-01-20,25.020000457763672
2016-01-21,25.540000915527344
2016-01-22,26.43000030517578
2016-01-25,25.920000076293945
2016-01-26,27.1200008392334
2016-01-27,26.790000915527344
2016-01-28,26.440000534057617
2016-01-29,27.209999084472656
2016-02-01,27.389999389648438
2016-02-02,26.059999465942383
2016-02-03,26.889999389648438
2016-02-04,27.190000534057617
2016-02-05,26.59000015258789
2016-02-08,25.389999389648438
2016-02-09,24.329999923706055
2016-02-10,24.280000686645508
2016-02-11,23.809999465942383
2016-02-12,24.440000534057617
2016-02-16,25.030000686645508
2016-02-17,26.010000228881836
2016-02-18,25.270000457763672
2016-02-19,24.940000534057617
2016-02-22,25.709999084472656
2016-02-23,24.690000534057617
2016-02-24,24.81999969482422
2016-02-25,24.56999969482422
2016-02-26,24.579999923706055
2016-02-29,24.649999618530273
2016-03-01,25.770000457763672
2016-03-02,26.0
2016-03-03,26.81999969482422
2016-03-04,26.729999542236328
2016-03-07,27.09000015258789
2016-03-08,26.239999771118164
2016-03-09,26.6200008392334
2016-03-10,26.56999969482422
2016-03-11,27.31999969482422
2016-03-14,26.670000076293945
2016-03-15,26.290000915527344
2016-03-16,27.020000457763672
2016-03-17,27.600000381469727
2016-03-18,28.0
2016-03-21,27.899999618530273
2016-03-22,27.329999923706055
2016-03-23,26.440000534057617
2016-03-24,26.530000686645508
2016-03-28,26.6299991607666
2016-03-29,26.639999389648438
2016-03-30,26.639999389648438
2016-03-31,27.0
2016-04-01,27.479999542236328
2016-04-04,27.6200008392334
2016-04-05,27.489999771118164
2016-04-06,27.700000762939453
2016-04-07,26.959999084472656
2016-04-08,27.3799991607666
2016-04-11,27.510000228881836
2016-04-12,27.639999389648438
2016-04-13,27.850000381469727
2016-04-14,27.610000610351562
2016-04-15,27.59000015258789
2016-04-18,27.809999465942383
2016-04-19,27.68000030517578
2016-04-20,27.610000610351562
2016-04-21,27.68000030517578
2016-04-22,27.950000762939453
2016-04-25,27.399999618530273
2016-04-26,27.610000610351562
2016-04-27,27.799999237060547
2016-04-28,27.489999771118164
2016-04-29,26.780000686645508
2016-05-02,27.5
2016-05-03,26.579999923706055
2016-05-04,26.239999771118164
2016-05-05,27.219999313354492
2016-05-06,27.670000076293945
2016-05-09,27.56999969482422
2016-05-10,28.479999542236328
2016-05-11,28.059999465942383
2016-05-12,27.309999465942383
2016-05-13,27.040000915527344
2016-05-16,26.639999389648438
2016-05-17,26.450000762939453
2016-05-18,25.93000030517578
2016-05-19,25.100000381469727
2016-05-20,25.170000076293945
2016-05-23,25.149999618530273
2016-05-24,25.3799991607666
2016-05-25,25.8700008392334
2016-05-26,25.969999313354492
2016-05-27,26.3700008392334
2016-05-31,26.770000457763672
2016-06-01,26.65999984741211
2016-06-02,27.110000610351562
2016-06-03,27.09000015258789
2016-06-06,27.540000915527344
2016-06-07,26.829999923706055
2016-06-08,26.899999618530273
2016-06-09,26.290000915527344
2016-06-10,25.260000228881836
2016-06-13,25.079999923706055
2016-06-14,24.81999969482422
2016-06-15,24.700000762939453
2016-06-16,24.68000030517578
2016-06-17,24.75
2016-06-20,25.030000686645508
2016-06-21,24.65999984741211
2016-06-22,24.84000015258789
2016-06-23,25.110000610351562
2016-06-24,23.350000381469727
2016-06-27,22.540000915527344
2016-06-28,22.65999984741211
2016-06-29,23.079999923706055
2016-06-30,23.850000381469727
2016-07-01,23.889999389648438
2016-07-05,23.440000534057617
2016-07-06,23.899999618530273
2016-07-07,24.229999542236328
2016-07-08,24.440000534057617
2016-07-11,24.25
2016-07-12,24.549999237060547
2016-07-13,24.520000457763672
2016-07-14,24.719999313354492
2016-07-15,24.329999923706055
2016-07-18,24.43000030517578
2016-07-19,24.440000534057617
2016-07-20,24.479999542236328
2016-07-21,24.559999465942383
2016-07-22,24.780000686645508
2016-07-25,24.739999771118164
2016-07-26,24.850000381469727
2016-07-27,24.760000228881836
2016-07-28,24.59000015258789
2016-07-29,24.540000915527344
2016-08-01,24.190000534057617
2016-08-02,25.40999984741211
2016-08-03,25.90999984741211
2016-08-04,25.450000762939453
2016-08-05,25.329999923706055
2016-08-08,25.110000610351562
2016-08-09,24.719999313354492
2016-08-10,24.649999618530273
2016-08-11,24.889999389648438
2016-08-12,25.329999923706055
2016-08-15,25.420000076293945
2016-08-16,25.239999771118164
2016-08-17,25.93000030517578
2016-08-18,25.90999984741211
2016-08-19,25.979999542236328
2016-08-22,25.860000610351562
2016-08-23,25.59000015258789
2016-08-24,25.34000015258789
2016-08-25,25.09000015258789
2016-08-26,25.0
2016-08-29,24.940000534057617
2016-08-30,24.81999969482422
2016-08-31,24.81999969482422
2016-09-01,24.950000762939453
2016-09-02,25.079999923706055
2016-09-06,24.469999313354492
2016-09-07,24.440000534057617
2016-09-08,24.520000457763672
2016-09-09,23.670000076293945
2016-09-12,24.18000030517578
2016-09-13,23.770000457763672
2016-09-14,23.790000915527344
2016-09-15,23.700000762939453
2016-09-16,23.610000610351562
2016-09-19,23.739999771118164
2016-09-20,23.56999969482422
2016-09-21,23.8700008392334
2016-09-22,24.84000015258789
2016-09-23,25.219999313354492
2016-09-26,25.329999923706055
2016-09-27,25.690000534057617
2016-09-28,26.110000610351562
2016-09-29,26.09000015258789
2016-09-30,26.309999465942383
2016-10-03,26.84000015258789
2016-10-04,26.75
2016-10-05,26.969999313354492
2016-10-06,27.1299991607666
2016-10-07,26.489999771118164
2016-10-10,26.40999984741211
2016-10-11,25.81999969482422
2016-10-12,25.549999237060547
2016-10-13,25.020000457763672
2016-10-14,24.729999542236328
2016-10-17,24.59000015258789
2016-10-18,24.5
2016-10-19,24.860000610351562
2016-10-20,24.979999542236328
2016-10-21,25.899999618530273
2016-10-24,25.90999984741211
2016-10-25,25.469999313354492
2016-10-26,25.65999984741211
2016-10-27,25.399999618530273
2016-10-28,25.170000076293945
2016-10-31,25.110000610351562
2016-11-01,24.790000915527344
2016-11-02,24.3700008392334
2016-11-03,24.809999465942383
2016-11-04,24.59000015258789
2016-11-07,24.729999542236328
2016-11-08,25.059999465942383
2016-11-09,25.15999984741211
2016-11-10,25.34000015258789
2016-11-11,25.780000686645508
2016-11-14,27.31999969482422
2016-11-15,26.709999084472656
2016-11-16,26.65999984741211
2016-11-17,27.09000015258789
2016-11-18,26.75
2016-11-21,26.709999084472656
2016-11-22,26.600000381469727
2016-11-23,26.5
2016-11-25,26.770000457763672
2016-11-28,26.579999923706055
2016-11-29,27.1200008392334
2016-11-30,26.440000534057617
2016-12-01,26.540000915527344
2016-12-02,26.020000457763672
2016-12-05,26.670000076293945
2016-12-06,27.030000686645508
2016-12-07,28.040000915527344
2016-12-08,28.65999984741211
2016-12-09,28.239999771118164
2016-12-12,27.700000762939453
2016-12-13,27.829999923706055
2016-12-14,27.739999771118164
2016-12-15,27.829999923706055
2016-12-16,27.520000457763672
2016-12-19,27.389999389648438
2016-12-20,27.639999389648438
2016-12-21,27.68000030517578
2016-12-22,27.40999984741211
2016-12-23,27.299999237060547
2016-12-27,27.5
2016-12-28,27.270000457763672
2016-12-29,27.010000228881836
2016-12-30,26.780000686645508
2017-01-03,27.3700008392334
2017-01-04,27.6299991607666
2017-01-05,26.600000381469727
2017-01-06,26.860000610351562
2017-01-09,26.25
2017-01-10,25.760000228881836
2017-01-11,25.989999771118164
2017-01-12,26.649999618530273
2017-01-13,26.81999969482422
2017-01-17,27.139999389648438
2017-01-18,27.399999618530273
2017-01-19,27.350000381469727
2017-01-20,27.309999465942383
2017-01-23,27.579999923706055
2017-01-24,27.799999237060547
2017-01-25,27.049999237060547
2017-01-26,27.280000686645508
2017-01-27,27.40999984741211
2017-01-30,27.399999618530273
2017-01-31,27.709999084472656
2017-02-01,27.399999618530273
2017-02-02,27.15999984741211
2017-02-03,27.440000534057617
2017-02-06,27.239999771118164
2017-02-07,27.25
2017-02-08,26.780000686645508
2017-02-09,27.219999313354492
2017-02-10,27.649999618530273
2017-02-13,28.100000381469727
2017-02-14,27.889999389648438
2017-02-15,27.889999389648438
2017-02-16,27.989999771118164
2017-02-17,28.09000015258789
2017-02-21,28.8700008392334
2017-02-22,28.639999389648438
2017-02-23,28.600000381469727
2017-02-24,28.549999237060547
2017-02-27,28.329999923706055
2017-02-28,28.06999969482422
2017-03-01,27.8700008392334
2017-03-02,27.65999984741211
2017-03-03,27.200000762939453
2017-03-06,27.190000534057617
2017-03-07,27.200000762939453
2017-03-08,27.389999389648438
2017-03-09,27.290000915527344
2017-03-10,27.09000015258789
2017-03-13,26.770000457763672
2017-03-14,26.670000076293945
2017-03-15,27.209999084472656
2017-03-16,27.399999618530273
2017-03-17,27.350000381469727
2017-03-20,27.15999984741211
2017-03-21,26.829999923706055
2017-03-22,27.0
2017-03-23,27.149999618530273
2017-03-24,27.06999969482422
2017-03-27,27.110000610351562
2017-03-28,27.200000762939453
2017-03-29,27.510000228881836
2017-03-30,28.049999237060547
2017-03-31,28.309999465942383
2017-04-03,28.200000762939453
2017-04-04,28.579999923706055
2017-04-05,28.559999465942383
2017-04-06,28.6200008392334
2017-04-07,28.56999969482422
2017-04-10,28.610000610351562
2017-04-11,28.479999542236328
2017-04-12,28.139999389648438
2017-04-13,27.729999542236328
2017-04-17,27.940000534057617
2017-04-18,28.020000457763672
2017-04-19,28.3700008392334
2017-04-20,28.719999313354492
2017-04-21,28.649999618530273
2017-04-24,28.899999618530273
2017-04-25,28.770000457763672
2017-04-26,28.790000915527344
2017-04-27,28.709999084472656
2017-04-28,27.979999542236328
2017-05-01,27.190000534057617
2017-05-02,27.209999084472656
2017-05-03,26.190000534057617
2017-05-04,26.079999923706055
2017-05-05,26.459999084472656
2017-05-08,26.510000228881836
2017-05-09,26.0
2017-05-10,25.450000762939453
2017-05-11,25.700000762939453
2017-05-12,25.450000762939453
2017-05-15,25.260000228881836
2017-05-16,24.809999465942383
2017-05-17,24.389999389648438
2017-05-18,24.530000686645508
2017-05-19,25.18000030517578
2017-05-22,25.459999084472656
2017-05-23,24.969999313354492
2017-05-24,24.8700008392334
2017-05-25,25.0
2017-05-26,25.25
2017-05-30,25.530000686645508
2017-05-31,25.829999923706055
2017-06-01,26.059999465942383
2017-06-02,25.850000381469727
2017-06-05,25.6299991607666
2017-06-06,25.510000228881836
2017-06-07,25.6299991607666
2017-06-08,25.280000686645508
2017-06-09,25.270000457763672
2017-06-12,25.600000381469727
2017-06-13,25.540000915527344
2017-06-14,25.420000076293945
2017-06-15,25.520000457763672
2017-06-16,25.600000381469727
2017-06-19,25.549999237060547
2017-06-20,24.729999542236328
2017-06-21,24.799999237060547
2017-06-22,24.81999969482422
2017-06-23,25.059999465942383
2017-06-26,25.440000534057617
2017-06-27,25.389999389648438
2017-06-28,25.399999618530273
2017-06-29,25.239999771118164
2017-06-30,25.209999084472656
2017-07-03,25.510000228881836
2017-07-05,25.450000762939453
2017-07-06,25.079999923706055
2017-07-07,25.149999618530273
2017-07-10,25.469999313354492
2017-07-11,25.479999542236328
2017-07-12,25.489999771118164
2017-07-13,25.489999771118164
2017-07-14,25.549999237060547
2017-07-17,25.559999465942383
2017-07-18,25.360000610351562
2017-07-19,26.209999084472656
2017-07-20,25.709999084472656
2017-07-21,25.510000228881836
2017-07-24,25.479999542236328
2017-07-25,25.06999969482422
2017-07-26,25.540000915527344
2017-07-27,25.139999389648438
2017-07-28,25.5
2017-07-31,23.1299991607666
2017-08-01,22.979999542236328
2017-08-02,23.790000915527344
2017-08-03,23.59000015258789
2017-08-04,22.600000381469727
2017-08-07,23.020000457763672
2017-08-08,23.020000457763672
2017-08-09,22.389999389648438
2017-08-10,21.93000030517578
2017-08-11,21.8700008392334
2017-08-14,21.75
2017-08-15,21.520000457763672
2017-08-16,21.350000381469727
2017-08-17,21.030000686645508
2017-08-18,21.25
2017-08-21,21.09000015258789
2017-08-22,21.219999313354492
2017-08-23,21.200000762939453
2017-08-24,21.25
2017-08-25,21.389999389648438
2017-08-28,21.520000457763672
2017-08-29,21.18000030517578
2017-08-30,20.850000381469727
2017-08-31,21.010000228881836
2017-09-01,20.920000076293945
2017-09-05,20.40999984741211
2017-09-06,20.6299991607666
2017-09-07,20.100000381469727
2017-09-08,20.059999465942383
2017-09-11,19.6200008392334
2017-09-12,19.770000457763672
2017-09-13,19.959999084472656
2017-09-14,20.200000762939453
2017-09-15,20.639999389648438
2017-09-18,20.139999389648438
2017-09-19,20.059999465942383
2017-09-20,20.06999969482422
2017-09-21,20.299999237060547
2017-09-22,20.420000076293945
2017-09-25,20.360000610351562
2017-09-26,20.290000915527344
2017-09-27,20.34000015258789
2017-09-28,20.239999771118164
2017-09-29,20.260000228881836
2017-10-02,20.40999984741211
2017-10-03,20.399999618530273
2017-10-04,20.56999969482422
2017-10-05,20.3700008392334
2017-10-06,20.25
2017-10-09,19.790000915527344
2017-10-10,19.399999618530273
2017-10-11,18.93000030517578
2017-10-12,18.229999542236328
2017-10-13,18.25
2017-10-16,18.049999237060547
2017-10-17,18.09000015258789
2017-10-18,18.530000686645508
2017-10-19,18.969999313354492
2017-10-20,19.260000228881836
2017-10-23,18.65999984741211
2017-10-24,18.450000762939453
2017-10-25,18.18000030517578
2017-10-26,18.270000457763672
2017-10-27,17.979999542236328
2017-10-30,17.93000030517578
2017-10-31,17.809999465942383
2017-11-01,18.09000015258789
2017-11-02,16.260000228881836
2017-11-03,15.390000343322754
2017-11-06,16.010000228881836
2017-11-07,16.209999084472656
2017-11-08,15.989999771118164
2017-11-09,16.100000381469727
2017-11-10,16.1200008392334
2017-11-13,15.930000305175781
2017-11-14,15.270000457763672
2017-11-15,15.75
2017-11-16,15.720000267028809
2017-11-17,16.459999084472656
2017-11-20,16.280000686645508
2017-11-21,16.209999084472656
2017-11-22,16.719999313354492
2017-11-24,16.459999084472656
2017-11-27,16.389999389648438
2017-11-28,16.8700008392334
2017-11-29,17.780000686645508
2017-11-30,18.079999923706055
2017-12-01,18.399999618530273
2017-12-04,19.520000457763672
2017-12-05,18.56999969482422
2017-12-06,18.260000228881836
2017-12-07,18.34000015258789
2017-12-08,18.399999618530273
2017-12-11,18.440000534057617
2017-12-12,18.31999969482422
2017-12-13,18.5
2017-12-14,18.649999618530273
2017-12-15,19.75
2017-12-18,20.40999984741211
2017-12-19,20.84000015258789
2017-12-20,21.1200008392334
2017-12-21,22.15999984741211
2017-12-22,22.469999313354492
2017-12-26,22.299999237060547
2017-12-27,21.739999771118164
2017-12-28,21.280000686645508
2017-12-29,21.170000076293945
2018-01-02,21.829999923706055
2018-01-03,21.479999542236328
2018-01-04,20.889999389648438
2018-01-05,20.790000915527344
2018-01-08,21.1299991607666
2018-01-09,20.5
2018-01-10,21.690000534057617
2018-01-11,22.709999084472656
2018-01-12,23.0
2018-01-16,23.200000762939453
2018-01-17,23.399999618530273
2018-01-18,24.229999542236328
2018-01-19,24.43000030517578
2018-01-22,25.09000015258789
2018-01-23,24.5
2018-01-24,24.670000076293945
2018-01-25,24.440000534057617
2018-01-26,24.81999969482422
2018-01-29,24.700000762939453
2018-01-30,23.8700008392334
2018-01-31,23.860000610351562
2018-02-01,24.170000076293945
2018-02-02,22.799999237060547
2018-02-05,21.709999084472656
2018-02-06,22.65999984741211
2018-02-07,21.950000762939453
2018-02-08,21.579999923706055
2018-02-09,21.389999389648438
2018-02-12,21.8700008392334
2018-02-13,22.270000457763672
2018-02-14,22.68000030517578
2018-02-15,22.81999969482422
2018-02-16,22.649999618530273
2018-02-20,23.040000915527344
2018-02-21,22.889999389648438
2018-02-22,22.600000381469727
2018-02-23,22.739999771118164
2018-02-26,23.829999923706055
2018-02-27,24.75
2018-02-28,22.979999542236328
2018-03-01,22.700000762939453
2018-03-02,23.149999618530273
2018-03-05,23.010000228881836
2018-03-06,22.860000610351562
2018-03-07,22.389999389648438
2018-03-08,22.459999084472656
2018-03-09,22.489999771118164
2018-03-12,22.6200008392334
2018-03-13,22.450000762939453
2018-03-14,22.25
2018-03-15,21.610000610351562
2018-03-16,21.579999923706055
2018-03-19,21.239999771118164
2018-03-20,20.309999465942383
2018-03-21,20.5
2018-03-22,19.8799991607666
2018-03-23,19.420000076293945
2018-03-26,19.889999389648438
2018-03-27,19.729999542236328
2018-03-28,19.270000457763672
2018-03-29,19.520000457763672
2018-04-02,19.56999969482422
2018-04-03,20.170000076293945
2018-04-04,20.65999984741211
2018-04-05,20.729999542236328
2018-04-06,20.729999542236328
2018-04-09,20.670000076293945
2018-04-10,20.68000030517578
2018-04-11,20.549999237060547
2018-04-12,21.350000381469727
2018-04-13,21.040000915527344
2018-04-16,21.489999771118164
2018-04-17,21.959999084472656
2018-04-18,21.739999771118164
2018-04-19,21.6299991607666
2018-04-20,21.459999084472656
2018-04-23,22.139999389648438
2018-04-24,22.350000381469727
2018-04-25,22.559999465942383
2018-04-26,22.639999389648438
2018-04-27,22.5
2018-04-30,22.219999313354492
2018-05-01,22.549999237060547
2018-05-02,22.280000686645508
2018-05-03,21.6299991607666
2018-05-04,21.8799991607666
2018-05-07,22.1299991607666
2018-05-08,21.829999923706055
2018-05-09,21.110000610351562
2018-05-10,22.56999969482422
2018-05-11,22.84000015258789
2018-05-14,22.510000228881836
2018-05-15,21.700000762939453
2018-05-16,22.450000762939453
2018-05-17,21.81999969482422
2018-05-18,21.420000076293945
2018-05-21,21.440000534057617
2018-05-22,22.0
2018-05-23,21.34000015258789
2018-05-24,21.239999771118164
2018-05-25,20.950000762939453
2018-05-29,20.40999984741211
2018-05-30,19.940000534057617
2018-05-31,19.770000457763672
2018-06-01,19.850000381469727
2018-06-04,19.969999313354492
2018-06-05,20.649999618530273
2018-06-06,21.170000076293945
2018-06-07,21.469999313354492
2018-06-08,21.799999237060547
2018-06-11,22.6299991607666
2018-06-12,22.81999969482422
2018-06-13,23.139999389648438
2018-06-14,24.149999618530273
2018-06-15,25.309999465942383
2018-06-18,25.34000015258789
2018-06-19,25.68000030517578
2018-06-20,26.18000030517578
2018-06-21,25.940000534057617
2018-06-22,26.25
2018-06-25,26.100000381469727
2018-06-26,25.850000381469727
2018-06-27,26.079999923706055
2018-06-28,26.299999237060547
2018-06-29,25.5
2018-07-02,25.579999923706055
2018-07-03,25.34000015258789
2018-07-05,25.56999969482422
2018-07-06,25.760000228881836
2018-07-09,26.139999389648438
2018-07-10,26.219999313354492
2018-07-11,25.610000610351562
2018-07-12,25.520000457763672
2018-07-13,25.510000228881836
2018-07-16,25.350000381469727
2018-07-17,24.600000381469727
2018-07-18,24.770000457763672
2018-07-19,24.700000762939453
2018-07-20,24.59000015258789
2018-07-23,24.600000381469727
2018-07-24,24.1299991607666
2018-07-25,24.059999465942383
2018-07-26,24.440000534057617
2018-07-27,24.260000228881836
2018-07-30,24.299999237060547
2018-07-31,24.549999237060547
2018-08-01,24.200000762939453
2018-08-02,24.440000534057617
2018-08-03,24.940000534057617
2018-08-06,24.809999465942383
2018-08-07,23.799999237060547
2018-08-08,23.959999084472656
2018-08-09,24.309999465942383
2018-08-10,24.170000076293945
2018-08-13,24.1299991607666
2018-08-14,24.559999465942383
2018-08-15,24.229999542236328
2018-08-16,24.489999771118164
2018-08-17,24.920000076293945
2018-08-20,25.81999969482422
2018-08-21,27.309999465942383
2018-08-22,26.81999969482422
2018-08-23,26.579999923706055
2018-08-24,26.31999969482422
2018-08-27,26.520000457763672
2018-08-28,26.049999237060547
2018-08-29,26.1200008392334
2018-08-30,26.1299991607666
2018-08-31,25.639999389648438
2018-09-04,25.31999969482422
2018-09-05,25.440000534057617
2018-09-06,25.43000030517578
2018-09-07,25.75
2018-09-10,26.209999084472656
2018-09-11,26.459999084472656
2018-09-12,28.360000610351562
2018-09-13,29.219999313354492
2018-09-14,29.549999237060547
2018-09-17,29.299999237060547
2018-09-18,28.959999084472656
2018-09-19,29.43000030517578
2018-09-20,29.6200008392334
2018-09-21,29.06999969482422
2018-09-24,29.1200008392334
2018-09-25,28.93000030517578
2018-09-26,29.010000228881836
2018-09-27,29.420000076293945
2018-09-28,29.579999923706055
2018-10-01,29.8700008392334
2018-10-02,30.3700008392334
2018-10-03,30.6200008392334
2018-10-04,30.59000015258789
2018-10-05,30.239999771118164
2018-10-08,30.229999542236328
2018-10-09,29.780000686645508
2018-10-10,29.34000015258789
2018-10-11,28.450000762939453
2018-10-12,29.049999237060547
2018-10-15,29.420000076293945
2018-10-16,30.079999923706055
2018-10-17,30.100000381469727
2018-10-18,30.09000015258789
2018-10-19,30.209999084472656
2018-10-22,30.110000610351562
2018-10-23,29.729999542236328
2018-10-24,27.079999923706055
2018-10-25,28.190000534057617
2018-10-26,27.420000076293945
2018-10-29,27.59000015258789
2018-10-30,28.3700008392334
2018-10-31,29.309999465942383
2018-11-01,29.780000686645508
2018-11-02,29.139999389648438
2018-11-05,29.979999542236328
2018-11-06,30.010000228881836
2018-11-07,29.850000381469727
2018-11-08,30.40999984741211
2018-11-09,29.709999084472656
2018-11-12,29.209999084472656
2018-11-13,28.889999389648438
2018-11-14,28.950000762939453
2018-11-15,28.719999313354492
2018-11-16,28.559999465942383
2018-11-19,27.84000015258789
2018-11-20,26.81999969482422
