Date,High,Low,Open,Close,Volume,Adj Close
2000-02-18,4.120535850524902,3.9598214626312256,4.09375,3.9732143878936768,58360400.0,2.6896934509277344
2000-02-22,4.176339149475098,3.810267925262451,3.9330356121063232,4.064732074737549,105574000.0,2.7516469955444336
2000-02-23,4.25,3.9642856121063232,4.044082164764404,4.151785850524902,118274800.0,2.8105783462524414
2000-02-24,4.254464149475098,3.9910714626312256,4.189732074737549,4.114396572113037,94108000.0,2.7852675914764404
2000-02-25,4.1785712242126465,3.9330356121063232,4.1004462242126465,3.9419643878936768,62286000.0,2.6685383319854736
2000-02-28,4.107142925262451,3.8705356121063232,3.9330356121063232,4.044642925262451,82082000.0,2.7380478382110596
2000-02-29,4.1875,4.020089149475098,4.0558037757873535,4.09375,92240400.0,2.7712910175323486
2000-03-01,4.716517925262451,4.232142925262451,4.234375,4.654017925262451,269250800.0,3.1505682468414307
2000-03-02,4.5691962242126465,4.310267925262451,4.535714149475098,4.357142925262451,77814800.0,2.949596643447876
2000-03-03,4.579796314239502,4.285714149475098,4.4598212242126465,4.5714287757873535,80841600.0,3.094658374786377
2000-03-06,4.611607074737549,4.464285850524902,4.5,4.488839149475098,52640000.0,3.0387489795684814
2000-03-07,4.551339149475098,4.325892925262451,4.515625,4.388392925262451,68252800.0,2.9707512855529785
2000-03-08,4.426339149475098,4.234375,4.388392925262451,4.357142925262451,67807600.0,2.949596643447876
2000-03-09,4.464285850524902,4.223214149475098,4.316964149475098,4.3660712242126465,69179600.0,2.9556407928466797
2000-03-10,4.5691962242126465,4.3214287757873535,4.345982074737549,4.4910712242126465,62151600.0,3.04025936126709
2000-03-13,4.517857074737549,4.267857074737549,4.361607074737549,4.332589149475098,75989200.0,2.9329745769500732
2000-03-14,4.4375,4.0714287757873535,4.329239368438721,4.080357074737549,107144800.0,2.7622246742248535
2000-03-15,4.294642925262451,4.075892925262451,4.129464149475098,4.151785850524902,110902400.0,2.8105783462524414
2000-03-16,4.357142925262451,4.089285850524902,4.189732074737549,4.341517925262451,94525200.0,2.939018964767456
2000-03-17,4.464285850524902,4.2723212242126465,4.2901787757873535,4.464285850524902,76260800.0,3.022127866744995
2000-03-20,4.5089287757873535,4.370535850524902,4.410714149475098,4.392857074737549,51122400.0,2.9737730026245117
2000-03-21,4.8839287757873535,4.34375,4.377232074737549,4.8191962242126465,131082000.0,3.2623860836029053
2000-03-22,5.15625,4.698660850524902,4.742185592651367,5.1495537757873535,141999200.0,3.4860239028930664
2000-03-23,5.370535850524902,5.0,5.0714287757873535,5.046875,140641200.0,3.416515350341797
2000-03-24,5.140625,4.839285850524902,5.0870537757873535,4.953125,111728400.0,3.353050708770752
2000-03-27,5.169642925262451,4.888392925262451,4.9151787757873535,4.984375,69795600.0,3.3742055892944336
2000-03-28,5.0714287757873535,4.8973212242126465,4.901785850524902,4.96875,50741600.0,3.3636276721954346
2000-03-29,4.979910850524902,4.779574871063232,4.9776787757873535,4.854910850524902,59959200.0,3.2865636348724365
2000-03-30,4.917410850524902,4.479910850524902,4.770089149475098,4.4910712242126465,103600000.0,3.04025936126709
2000-03-31,4.901785850524902,4.5,4.551339149475098,4.8504462242126465,101158400.0,3.283540964126587
2000-04-03,4.982142925262451,4.622767925262451,4.839285850524902,4.761160850524902,82140800.0,3.2230992317199707
2000-04-04,4.75,4.169642925262451,4.736607074737549,4.546875,165082400.0,3.0780367851257324
2000-04-05,4.745535850524902,4.4285712242126465,4.516739368438721,4.65625,114416400.0,3.1520791053771973
2000-04-06,4.8035712242126465,4.401785850524902,4.6651787757873535,4.470982074737549,64906800.0,3.026660680770874
2000-04-07,4.7098212242126465,4.482142925262451,4.544642925262451,4.705357074737549,60608800.0,3.1853222846984863
2000-04-10,4.7410712242126465,4.455357074737549,4.703125,4.464285850524902,53065600.0,3.022127866744995
2000-04-11,4.4598212242126465,4.216517925262451,4.410714149475098,4.265625,135455600.0,2.8876423835754395
2000-04-12,4.25,3.7455356121063232,4.25,3.9017856121063232,235284000.0,2.641339063644409
2000-04-13,4.285714149475098,3.875,3.982142925262451,4.064732074737549,132456800.0,2.7516469955444336
2000-04-14,4.214285850524902,3.892857074737549,3.904017925262451,3.9955356121063232,166905200.0,2.7048041820526123
2000-04-17,4.426339149475098,3.8950893878936768,3.9107143878936768,4.424107074737549,102390400.0,2.9949283599853516
2000-04-18,4.53125,4.263392925262451,4.410714149475098,4.53125,97731200.0,3.0674595832824707
2000-04-19,4.651785850524902,4.276785850524902,4.5066962242126465,4.325892925262451,130037600.0,2.9284415245056152
2000-04-20,4.455357074737549,4.1808037757873535,4.417410850524902,4.245535850524902,180530000.0,2.8740434646606445
2000-04-24,4.3035712242126465,4.098214149475098,4.107142925262451,4.3035712242126465,110905200.0,2.913330316543579
2000-04-25,4.598214149475098,4.359375,4.361607074737549,4.582589149475098,97910400.0,3.102213144302368
2000-04-26,4.5714287757873535,4.285714149475098,4.5223212242126465,4.332589149475098,91728000.0,2.9329745769500732
2000-04-27,4.535714149475098,4.163503646850586,4.185267925262451,4.526785850524902,81650800.0,3.064436912536621
2000-04-28,4.5535712242126465,4.332589149475098,4.5401787757873535,4.4308037757873535,62395200.0,2.9994614124298096
2000-05-01,4.46875,4.3526787757873535,4.4598212242126465,4.439732074737549,56548800.0,3.0055060386657715
2000-05-02,4.5089287757873535,4.1964287757873535,4.401785850524902,4.2098212242126465,59108000.0,2.849865674972534
2000-05-03,4.330357074737549,3.986607074737549,4.247767925262451,4.109375,122449600.0,2.7818679809570312
2000-05-04,4.1160712242126465,3.9486606121063232,4.111607074737549,3.953125,99878800.0,2.676093816757202
2000-05-05,4.098214149475098,3.9542393684387207,3.9575893878936768,4.0401787757873535,71019200.0,2.735025405883789
2000-05-08,4.060267925262451,3.9285714626312256,4.0033464431762695,3.9330356121063232,46225200.0,2.662494421005249
2000-05-09,3.9732143878936768,3.7455356121063232,3.939732074737549,3.765625,81785200.0,2.549164056777954
2000-05-10,3.75,3.5267856121063232,3.716517925262451,3.546875,133772800.0,2.401080369949341
2000-05-11,3.7232143878936768,3.5357143878936768,3.6205356121063232,3.671875,124936000.0,2.4856996536254883
2000-05-12,3.9464285373687744,3.741628646850586,3.7857143878936768,3.84375,76728400.0,2.6020517349243164
2000-05-15,3.859375,3.575892925262451,3.859375,3.607142925262451,169733200.0,2.4418790340423584
2000-05-16,3.8950893878936768,3.669642925262451,3.7327001094818115,3.7745535373687744,110112800.0,2.555208206176758
2000-05-17,3.703125,3.5848214626312256,3.700892925262451,3.6205356121063232,99523200.0,2.4509451389312744
2000-05-18,3.747767925262451,3.59375,3.6785714626312256,3.5982143878936768,93444400.0,2.435835361480713
2000-05-19,3.544642925262451,3.3348214626312256,3.544642925262451,3.357142925262451,185166800.0,2.272639751434326
2000-05-22,3.3482143878936768,3.0714285373687744,3.3482143878936768,3.2120535373687744,188876800.0,2.1744203567504883
2000-05-23,3.3348214626312256,3.0580356121063232,3.232142925262451,3.064732074737549,129396400.0,2.074690103530884
2000-05-24,3.205357074737549,2.9642856121063232,3.078125,3.1316964626312256,169615600.0,2.120022773742676
2000-05-25,3.309149980545044,3.0714285373687744,3.1607143878936768,3.116628646850586,101687600.0,2.1098225116729736
2000-05-26,3.2098214626312256,3.044642925262451,3.142857074737549,3.0848214626312256,45287200.0,2.088289737701416
2000-05-30,3.1473214626312256,2.919642925262451,3.1294643878936768,3.127232074737549,178264800.0,2.1170005798339844
2000-05-31,3.2589285373687744,2.9933035373687744,3.1026785373687744,3.0,108376800.0,2.030869483947754
2000-06-01,3.1986606121063232,2.8705356121063232,2.919642925262451,3.1830356121063232,225960000.0,2.1547770500183105
2000-06-02,3.5625,3.1785714626312256,3.3482143878936768,3.3058035373687744,198212000.0,2.2378859519958496
2000-06-05,3.4017856121063232,3.203125,3.3325893878936768,3.2611606121063232,80917200.0,2.2076637744903564
2000-06-06,3.455357074737549,3.2254464626312256,3.2845964431762695,3.3169643878936768,131370400.0,2.2454402446746826
2000-06-07,3.4642856121063232,3.2723214626312256,3.34375,3.4486606121063232,84254800.0,2.3345932960510254
2000-06-08,3.517857074737549,3.325892925262451,3.486607074737549,3.3861606121063232,59631600.0,2.292283773422241
2000-06-09,3.497767925262451,3.3705356121063232,3.455357074737549,3.419642925262451,63089600.0,2.3149492740631104
2000-06-12,3.4441964626312256,3.2455356121063232,3.4419643878936768,3.2566964626312256,72584400.0,2.204641103744507
2000-06-13,3.3816964626312256,3.1495535373687744,3.2566964626312256,3.375,87864000.0,2.284728765487671
2000-06-14,3.4375,3.21875,3.3816964626312256,3.2299106121063232,69361600.0,2.186509132385254
2000-06-15,3.3348214626312256,3.1785714626312256,3.2589285373687744,3.299107074737549,62143200.0,2.233351707458496
2000-06-16,3.3482143878936768,3.1808035373687744,3.3392856121063232,3.2566964626312256,75891200.0,2.204641103744507
2000-06-19,3.4955356121063232,3.2075893878936768,3.234375,3.450892925262451,98501200.0,2.336104393005371
2000-06-20,3.7120535373687744,3.513392925262451,3.517857074737549,3.6160714626312256,125347600.0,2.4479236602783203
2000-06-21,4.066964149475098,3.59375,3.607142925262451,3.9732143878936768,122500000.0,2.6896934509277344
2000-06-22,4.1160712242126465,3.825892925262451,3.982142925262451,3.8392856121063232,116928000.0,2.599030017852783
2000-06-23,3.9017856121063232,3.6294643878936768,3.8415143489837646,3.6919643878936768,51241400.0,2.4992990493774414
2000-06-26,3.9107143878936768,3.7232143878936768,3.75,3.8660714626312256,46338600.0,2.6171624660491943
2000-06-27,3.9642856121063232,3.6875,3.8415143489837646,3.6964285373687744,50867600.0,2.5023210048675537
2000-06-28,3.955357074737549,3.6785714626312256,3.8080356121063232,3.888392925262451,71607200.0,2.632272720336914
2000-06-29,3.8526785373687744,3.6473214626312256,3.7901785373687744,3.6607143878936768,50915200.0,2.478144645690918
2000-06-30,3.924107074737549,3.6919643878936768,3.7723214626312256,3.7410714626312256,80774400.0,2.5325427055358887
2000-07-03,3.8794643878936768,3.7232143878936768,3.7232143878936768,3.8080356121063232,17707200.0,2.5778744220733643
2000-07-05,3.9419643878936768,3.625,3.8035714626312256,3.6875,66304000.0,2.496276617050171
2000-07-06,3.78125,3.544642925262451,3.75,3.700892925262451,77386400.0,2.5053436756134033
2000-07-07,3.9151785373687744,3.7232143878936768,3.756692886352539,3.888392925262451,65900800.0,2.632272720336914
2000-07-10,4.160714149475098,3.8392856121063232,3.8638358116149902,4.080357074737549,99449000.0,2.7622246742248535
2000-07-11,4.232142925262451,3.9598214626312256,4.0714287757873535,4.066964149475098,89474000.0,2.7531578540802
2000-07-12,4.2098212242126465,4.026785850524902,4.151785850524902,4.205357074737549,56358400.0,2.846843719482422
2000-07-13,4.330357074737549,3.9107143878936768,4.1785712242126465,4.035714149475098,111414800.0,2.7320032119750977
2000-07-14,4.214285850524902,4.0625,4.080357074737549,4.120535850524902,47569200.0,2.7894232273101807
2000-07-17,4.200892925262451,4.080357074737549,4.160714149475098,4.1651787757873535,65000600.0,2.8196451663970947
2000-07-18,4.205357074737549,4.0625,4.1785712242126465,4.089285850524902,79601200.0,2.7682690620422363
2000-07-19,4.058035850524902,3.6964285373687744,3.9419643878936768,3.763392925262451,114468200.0,2.5476534366607666
2000-07-20,4.075892925262451,3.8660714626312256,3.9285714626312256,3.9375,116393200.0,2.665515899658203
2000-07-21,3.9732143878936768,3.78125,3.8828072547912598,3.825892925262451,49058800.0,2.589962959289551
2000-07-24,3.7767856121063232,3.392857074737549,3.7544643878936768,3.4776785373687744,103042800.0,2.3542377948760986
2000-07-25,3.6160714626312256,3.5044643878936768,3.59375,3.575892925262451,52901800.0,2.420724391937256
2000-07-26,3.6607143878936768,3.517857074737549,3.5602643489837646,3.575892925262451,52617600.0,2.420724391937256
2000-07-27,3.8035714626312256,3.5625,3.5714285373687744,3.7142856121063232,73746400.0,2.5144107341766357
2000-07-28,3.75,3.3482143878936768,3.7343714237213135,3.450892925262451,59473400.0,2.336104393005371
2000-07-31,3.6875,3.482142925262451,3.5111570358276367,3.6294643878936768,38824800.0,2.4569897651672363
2000-08-01,3.6540143489837646,3.517857074737549,3.59375,3.5223214626312256,34321000.0,2.384458541870117
2000-08-02,3.5669643878936768,3.3705356121063232,3.5,3.375,40588800.0,2.284728765487671
2000-08-03,3.4330356121063232,3.1607143878936768,3.2544643878936768,3.4285714626312256,84974400.0,2.320993185043335
2000-08-04,3.6607143878936768,3.3080356121063232,3.5334784984588623,3.3839285373687744,65780400.0,2.2907726764678955
2000-08-07,3.5044643878936768,3.3705356121063232,3.419642925262451,3.424107074737549,46837000.0,2.3179714679718018
2000-08-08,3.4285714626312256,3.3080356121063232,3.424107074737549,3.3392856121063232,44168600.0,2.260551929473877
2000-08-09,3.4598214626312256,3.375,3.4375,3.392857074737549,94910200.0,2.2968170642852783
2000-08-10,3.4598214626312256,3.3839285373687744,3.4285714626312256,3.3973214626312256,62928600.0,2.2998390197753906
2000-08-11,3.4285714626312256,3.2544643878936768,3.3459784984588623,3.40625,59514000.0,2.3058836460113525
2000-08-14,3.40625,3.3080356121063232,3.399549961090088,3.361607074737549,39165000.0,2.2756614685058594
2000-08-15,3.424107074737549,3.3214285373687744,3.375,3.3348214626312256,28550200.0,2.2575297355651855
2000-08-16,3.5,3.34375,3.3482143878936768,3.4642856121063232,35918400.0,2.345170497894287
2000-08-17,3.7455356121063232,3.450892925262451,3.455357074737549,3.674107074737549,67725000.0,2.487210750579834
2000-08-18,3.700892925262451,3.5625,3.669642925262451,3.5714285373687744,47544000.0,2.4177019596099854
2000-08-21,3.6830356121063232,3.544642925262451,3.5892856121063232,3.607142925262451,33616800.0,2.4418790340423584
2000-08-22,3.7723214626312256,3.5982143878936768,3.6160714626312256,3.6919643878936768,69200600.0,2.4992990493774414
2000-08-23,3.9107143878936768,3.6473214626312256,3.6763358116149902,3.8794643878936768,59215800.0,2.6262285709381104
2000-08-24,4.044642925262451,3.8125,3.9051284790039062,4.00780725479126,77691600.0,2.713111400604248
2000-08-25,4.107142925262451,4.026785850524902,4.035714149475098,4.058035850524902,83615000.0,2.7471137046813965
2000-08-28,4.214285850524902,4.075892925262451,4.089285850524902,4.1473212242126465,89751200.0,2.807555913925171
2000-08-29,4.245535850524902,4.120535850524902,4.1339287757873535,4.2276787757873535,66757600.0,2.861954927444458
2000-08-30,4.285714149475098,4.193078517913818,4.214285850524902,4.25,71348200.0,2.877065420150757
2000-08-31,4.392857074737549,4.2098212242126465,4.212049961090088,4.3526787757873535,104899200.0,2.9465749263763428
2000-09-01,4.544642925262451,4.3660712242126465,4.379464149475098,4.53125,64218000.0,3.0674595832824707
2000-09-05,4.580357074737549,4.4464287757873535,4.475442886352539,4.4598212242126465,74660600.0,3.0191049575805664
2000-09-06,4.455357074737549,4.125,4.3839287757873535,4.174107074737549,88851000.0,2.8256895542144775
2000-09-07,4.46875,4.160714149475098,4.223214149475098,4.4285712242126465,54366200.0,2.997950553894043
2000-09-08,4.401785850524902,4.1785712242126465,4.401785850524902,4.205357074737549,48879600.0,2.846843719482422
2000-09-11,4.3125,4.151785850524902,4.191964149475098,4.174107074737549,46845400.0,2.8256895542144775
2000-09-12,4.2901787757873535,4.0714287757873535,4.095978736877441,4.125,46999400.0,2.7924458980560303
2000-09-13,4.25,4.0535712242126465,4.0535712242126465,4.142857074737549,76496000.0,2.8045337200164795
2000-09-14,4.2589287757873535,4.058035850524902,4.183035850524902,4.061378479003906,106638000.0,2.7493765354156494
2000-09-15,4.15625,3.875,4.125,3.9453072547912598,98628600.0,2.6708014011383057
2000-09-18,4.339285850524902,3.9330356121063232,3.9464285373687744,4.33258581161499,106134000.0,2.9329726696014404
2000-09-19,4.3214287757873535,4.183035850524902,4.267857074737549,4.28125,67877600.0,2.8982200622558594
2000-09-20,4.388392925262451,4.183035850524902,4.243299961090088,4.360485553741455,56847000.0,2.951859474182129
2000-09-21,4.2589287757873535,3.9464285373687744,4.1785712242126465,4.049107074737549,127622600.0,2.7410693168640137
2000-09-22,3.7455356121063232,3.5714285373687744,3.59375,3.7276785373687744,181675200.0,2.5234766006469727
2000-09-25,3.9642856121063232,3.71875,3.767857074737549,3.8214285373687744,108887800.0,2.5869414806365967
2000-09-26,3.9107143878936768,3.669642925262451,3.8080356121063232,3.674107074737549,72734200.0,2.487210750579834
2000-09-27,3.767857074737549,3.4464285373687744,3.6964285373687744,3.4955356121063232,100564800.0,2.366325616836548
2000-09-28,3.84375,3.4375,3.5223214626312256,3.8214285373687744,244896400.0,2.5869414806365967
2000-09-29,2.0714285373687744,1.8125,2.013392925262451,1.8392857313156128,1855410200.0,1.2451164722442627
2000-10-02,1.9107142686843872,1.6785714626312256,1.90625,1.7321428060531616,606197200.0,1.1725852489471436
2000-10-03,1.7857142686843872,1.5848214626312256,1.78125,1.59375,509530000.0,1.0788992643356323
2000-10-04,1.6964285373687744,1.5625,1.5982142686843872,1.6875,366506000.0,1.1423643827438354
2000-10-05,1.75,1.5714285373687744,1.6785714626312256,1.5758928060531616,218251600.0,1.0668108463287354
2000-10-06,1.6383928060531616,1.5,1.6205357313156128,1.5848214626312256,153164200.0,1.0728552341461182
2000-10-09,1.6339285373687744,1.5089285373687744,1.6160714626312256,1.5535714626312256,149391200.0,1.0517005920410156
2000-10-10,1.6026785373687744,1.4642857313156128,1.5446428060531616,1.4910714626312256,172775400.0,1.0093903541564941
2000-10-11,1.5,1.3660714626312256,1.4375,1.4017857313156128,299605600.0,0.9489479660987854
2000-10-12,1.4866071939468384,1.3928571939468384,1.4508928060531616,1.4285714626312256,297766000.0,0.96708083152771
2000-10-13,1.5803571939468384,1.4285714626312256,1.4464285373687744,1.5758928060531616,311938200.0,1.0668108463287354
2000-10-16,1.6607142686843872,1.5267857313156128,1.59375,1.5357142686843872,205044000.0,1.0396121740341187
2000-10-17,1.5669642686843872,1.40625,1.5491071939468384,1.4375,150430000.0,0.973125159740448
2000-10-18,1.5044642686843872,1.3392857313156128,1.3883928060531616,1.4375,208566400.0,0.973125159740448
2000-10-19,1.4151785373687744,1.3080357313156128,1.368299961090088,1.3526785373687744,376681200.0,0.9157044887542725
2000-10-20,1.4553571939468384,1.3526785373687744,1.3616071939468384,1.3928571939468384,197815800.0,0.9429037570953369
2000-10-23,1.46875,1.3883928060531616,1.4475429058074951,1.4553571939468384,137823000.0,0.9852133989334106
2000-10-24,1.4910714626312256,1.34375,1.4776785373687744,1.3482142686843872,201112800.0,0.9126824140548706
2000-10-25,1.3705357313156128,1.3169642686843872,1.3616071939468384,1.3214285373687744,165992400.0,0.8945497274398804
2000-10-26,1.3482142686843872,1.25,1.34375,1.3214285373687744,180462800.0,0.8945497274398804
2000-10-27,1.3705357313156128,1.2767857313156128,1.3482142686843872,1.3258928060531616,186125800.0,0.897571861743927
2000-10-30,1.4241071939468384,1.3392857313156128,1.3660714626312256,1.3794642686843872,159797400.0,0.9338374137878418
2000-10-31,1.4464285373687744,1.375,1.4107142686843872,1.3973214626312256,221470200.0,0.9459256529808044
2000-11-01,1.4910714626312256,1.3883928060531616,1.3883928060531616,1.4642857313156128,143841600.0,0.9912577271461487
2000-11-02,1.6026785373687744,1.5044642686843872,1.5089285373687744,1.59375,147673400.0,1.0788992643356323
2000-11-03,1.6428571939468384,1.5669642686843872,1.6428571939468384,1.5892857313156128,128955400.0,1.07587730884552
2000-11-06,1.6160714626312256,1.4910714626312256,1.6026785373687744,1.53125,98369600.0,1.0365899801254272
2000-11-07,1.5580357313156128,1.4866071939468384,1.5357142686843872,1.5223214626312256,75490800.0,1.0305455923080444
2000-11-08,1.53125,1.4151785373687744,1.5267857313156128,1.4330357313156128,105522200.0,0.9701029062271118
2000-11-09,1.4642857313156128,1.3616071939468384,1.4196428060531616,1.4419642686843872,119208600.0,0.9761471748352051
2000-11-10,1.4196428060531616,1.3616071939468384,1.3828071355819702,1.3616071939468384,105562800.0,0.9217488169670105
2000-11-13,1.4285714626312256,1.3035714626312256,1.3392857313156128,1.3839285373687744,107954000.0,0.9368594884872437
2000-11-14,1.4642857313156128,1.3973214626312256,1.4241071939468384,1.4464285373687744,102250400.0,0.9791691899299622
2000-11-15,1.4419642686843872,1.375,1.430799961090088,1.4196428060531616,70589400.0,0.9610362648963928
2000-11-16,1.4151785373687744,1.3482142686843872,1.3928571939468384,1.3571428060531616,59843000.0,0.9187268018722534
2000-11-17,1.375,1.3035714626312256,1.3705357313156128,1.3214285373687744,111545000.0,0.8945497274398804
2000-11-20,1.3928571939468384,1.3035714626312256,1.3281214237213135,1.3526785373687744,102016600.0,0.9157044887542725
2000-11-21,1.3928571939468384,1.3392857313156128,1.3705357313156128,1.34375,75488000.0,0.9096604585647583
2000-11-22,1.3660714626312256,1.3125,1.34375,1.3214285373687744,70133000.0,0.8945497274398804
2000-11-24,1.3928571939468384,1.34375,1.347092866897583,1.3794642686843872,40233200.0,0.9338374137878418
2000-11-27,1.4241071939468384,1.3214285373687744,1.4196428060531616,1.3348214626312256,64698200.0,0.9036160707473755
2000-11-28,1.3571428060531616,1.28125,1.3348214626312256,1.287942886352539,67281200.0,0.8718812465667725
2000-11-29,1.3080357313156128,1.2321428060531616,1.2924071550369263,1.2544642686843872,123037600.0,0.8492177128791809
2000-11-30,1.2142857313156128,1.1517857313156128,1.1919642686843872,1.1785714626312256,202399400.0,0.7978416681289673
2000-12-01,1.25,1.2008928060531616,1.2142857313156128,1.21875,96426400.0,0.825040876865387
2000-12-04,1.2276785373687744,1.1741071939468384,1.2276785373687744,1.1919642686843872,92880200.0,0.8069078922271729
2000-12-05,1.2455357313156128,1.1696428060531616,1.2098214626312256,1.2142857313156128,153494600.0,0.822018563747406
2000-12-06,1.0714285373687744,1.0,1.0446428060531616,1.0223214626312256,343616000.0,0.6920672655105591
2000-12-07,1.0625,1.0,1.03125,1.0223214626312256,102229400.0,0.6920672655105591
2000-12-08,1.09375,1.03125,1.0580357313156128,1.0758928060531616,108906000.0,0.7283325791358948
2000-12-11,1.0982142686843872,1.0625,1.0848214626312256,1.0848214626312256,83127800.0,0.7343770265579224
2000-12-12,1.1428571939468384,1.0714285373687744,1.0892857313156128,1.0982142686843872,96565000.0,0.7434432506561279
2000-12-13,1.1116071939468384,1.0625,1.1116071939468384,1.0714285373687744,86221800.0,0.7253105640411377
2000-12-14,1.0892857313156128,1.03125,1.0736571550369263,1.03125,65829400.0,0.6981114745140076
2000-12-15,1.0491071939468384,1.0,1.0401785373687744,1.0044642686843872,128486400.0,0.6799786686897278
2000-12-18,1.0446428060531616,0.9955357313156128,1.0401785373687744,1.0178571939468384,81452000.0,0.6890450716018677
2000-12-19,1.0892857313156128,1.0,1.0267857313156128,1.0,93501800.0,0.6769564151763916
2000-12-20,1.0446428060531616,0.9732142686843872,0.9843714237213135,1.0267857313156128,141332800.0,0.6950892806053162
2000-12-21,1.0714285373687744,0.9910714030265808,1.0178571939468384,1.0044642686843872,91711200.0,0.6799786686897278
2000-12-22,1.0714285373687744,1.0089285373687744,1.0089285373687744,1.0714285373687744,79513000.0,0.7253105640411377
2000-12-26,1.0714285373687744,1.0178571939468384,1.0625,1.0491071939468384,54203800.0,0.7101999521255493
2000-12-27,1.0580357313156128,1.0133928060531616,1.024549961090088,1.0580357313156128,81366600.0,0.7162441611289978
2000-12-28,1.0669642686843872,1.0223214626312256,1.0267857313156128,1.0580357313156128,76294400.0,0.7162441611289978
2000-12-29,1.0714285373687744,1.0357142686843872,1.0491071939468384,1.0625,157584000.0,0.7192663550376892
2001-01-02,1.0892857313156128,1.0401785373687744,1.0625,1.0625,113078000.0,0.7192663550376892
2001-01-03,1.1919642686843872,1.03125,1.0357142686843872,1.1696428060531616,204268400.0,0.791797399520874
2001-01-04,1.3214285373687744,1.2008928060531616,1.2957571744918823,1.21875,184849000.0,0.825040876865387
2001-01-05,1.2410714626312256,1.1473214626312256,1.2098214626312256,1.1696428060531616,103089000.0,0.791797399520874
2001-01-08,1.2131643295288086,1.1383928060531616,1.2098214626312256,1.1830357313156128,93424800.0,0.8008638024330139
2001-01-09,1.2600429058074951,1.1830357313156128,1.2008928060531616,1.2276785373687744,147232400.0,0.8310850858688354
